postUrl,type,videoUrl,imgUrl,postContent,likeCount,commentCount,repostCount,postDate,action,author,authorUrl,profileUrl,timestamp,viewCount,postTimestamp,sharedPostUrl,approximateDate
https://www.linkedin.com/feed/update/urn:li:activity:7193814375667752960,Document,,,"Aadhaar-enabled Payment Systems (AePS) have revolutionised access to financial services, particularly in rural India. 


Over 37 crore customers used AePS transactions in 2023.

However, concerns have emerged regarding security risks.

Fraudsters have exploited the lack of two-factor authentication via unauthorised withdrawals using cloned fingerprints.

The National Payments Corporation of India's (NPCI) recent guidelines for Acquiring Member Banks (AMBs) onboarding merchants for BHIM Aadhaar Pay (BAP) directly address the RBI's focus on security.

By requiring stricter onboarding processes for touchpoint operators, these guidelines could help mitigate the risk of fraud. 

The core of these guidelines involves:

1. Strong due diligence for merchants

AMBs are responsible for verifying merchant identities, business nature, and adherence to regulations like the Aadhaar Act 2016.

2. Risk-based classifications

They need to classify merchants into risk categories and prohibited categories include illegal activities and unregulated financial products.

3. Continuous monitoring

Keep track of suspicious activity, verify online merchant websites, and prevent cash withdrawal transactions through BAP.

This ensures responsible growth of BAP while maintaining a secure and trustworthy digital payments environment.

I’ve attached the official guidelines here, feel free to spread the word.

#AePS #securityrisks #officialguidelines",57,0,2,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-05-08T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7192002431956783104,Image,,https://media.licdn.com/dms/image/v2/D5622AQHNGmlZwDbuSg/feedshare-shrink_800/feedshare-shrink_800/0/1714670620154?e=1762992000&v=beta&t=F-HSxPrp4ygTkr5ha3tVW-o2pGoeZYVX1Xjf5AE1DrA,"Payment aggregators (PAs) are a vital force in India's booming fintech industry. 


But RBI’s stricter KYC (Know Your Customer) regulations, while necessary for security, can create operational headaches.

They can burden fintech startups with complex manual processes as traditional KYC methods are slow, error-prone, and hinder user experience.

And if PAs don't adapt there's a risk of falling behind on compliance and growth.

Here's where AI-powered RegTech solutions can be helpful, they offer:

→ Automated onboarding
→ Faster e-KYC (electronic KYC)
→ Real-time transaction monitoring

These tools streamline verification, improve fraud detection, and ensure efficient regulatory compliance.

As the fintech industry in India undergoes regulatory changes, payment aggregators face a strong need of enhancing KYC practices.

The RBI acknowledges this and is committed to the fintech sector’s growth:

1. They've extended the Payments Infrastructure Development Fund (PIDF) scheme to December 2025
2. Multiple KYC methods (Aadhaar KYC, GST, e-Sign) provide PAs with flexibility to choose the right verification approach.

Enhanced KYC isn't just about meeting regulations; it's about growth. 

In my article for ETBFSI, I describe how PAs can shape the future of India's digital economy by embracing RegTech. (It’s linked in the comments)

#Paymentaggregators #Regtech #RBI",87,3,1,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-05-03T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7191277657890643968,Image,,https://media.licdn.com/dms/image/v2/D5622AQHQ7N31lNoYDQ/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1714485375743?e=1762992000&v=beta&t=jo61OsLQRnKEY3OWKiMj58_gRpxnX5RlG_0uNcGz7vg,"The RBI reports a significant increase in frauds, from:


→ 7,263 in 2020-21 to 
→ 13,576 in 2022-23

Fraudsters are getting smarter, employing sophisticated methods like deepfakes to steal identities and exploit the vast amount of data available online. 

This poses a major challenge for financial institutions (FIs) trying to balance digitalization with security.

It sometimes feels easier to abandon digitalization.

But that’s not the answer.

The key is to implement proactive strategies to reduce fraud while maintaining seamless access to financial services for legitimate customers.

Here's how:

1. FIs can leverage AI, data analytics, and machine learning to detect and prevent fraud more effectively than ever.

2. Multi-factor authentication (MFA) and AI-powered threat intelligence can make security significantly more secure.

3. By regularly training and educating employees and customers, everyone can be empowered to identify and mitigate threats.

4. By implementing “Guardian AI”, you get antivirus protection along with continuous AI monitoring. Additionally, it analyses vast datasets for suspicious activity in transactions and user behaviour.

I discuss more with Inc42 Media, and have pinned the article in the comments.

#RBI #digitalfraud #cybersecurity",89,7,4,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-05-01T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7190552893207281664,Image,,https://media.licdn.com/dms/image/v2/D5622AQGeF41ZcBawFw/feedshare-shrink_800/feedshare-shrink_800/0/1714307669249?e=1762992000&v=beta&t=YB_qCDugxSN7wWMnXV4Sj3KRx_ieouxbVSfTIg04s3Y,"The RBI's proposed framework in loan aggregation services is paving the way for a more responsible “Lending Ecosystem”


The framework requires loan aggregators to provide a digital view showcasing all available loan offers based on the borrower's needs. 

This view must be unbiased and avoid promoting specific lenders. 

Additionally, it must include key details like:

→ Lender names (Regulated Entities - REs)
→ Loan amount and repayment period (tenor)
→ Annual Percentage Rate (APR) for cost comparison
→ Links to each lender's Key Facts Statement (KFS) with detailed information

This framework has benefits for Borrowers and Lenders, both:

Borrowers:
→ They can easily compare offers and select the one that best suits their financial situation.

Lenders:
→ The framework fosters a fairer competitive landscape based on competitive rates, not hidden fees.

Today, many loan aggregators work with multiple lenders, leaving borrowers unsure of who they might be matched with initially. 

This lack of upfront information often leads to hidden costs buried deep in loan agreements, making comparison difficult.

This framework is a powerful step for a smarter borrowing experience.

I speak about this in more detail with The Hindu Business Line, the article is linked in the comments.

#lendingecosystem #loanaggregators",72,1,4,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-04-29T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7189103331909218304,Image,,https://media.licdn.com/dms/image/v2/D5622AQFIwcGUGpDemw/feedshare-shrink_800/feedshare-shrink_800/0/1713966673307?e=1762992000&v=beta&t=vcjE6opwvioV5lro3cb0QjP7bjY1x3bF6jOoX9rUcJI,"We are excited to partner with Team Aekyum, as venue partners for the Fintech Product Mixer 6.0 on 27th April in Bangalore.

This exclusive event brings together Product Managers, Designers, and Founders from across the industry to connect, learn, and network.

We will have two amazing speakers sharing their insights:

1. Jai Srivastava of Kiwi will speak about “Building Credit Cards on UPI”,  a revolutionary concept that is transforming the way we access credit.

2. Sagar Gupta of Razorypay will share his real time learnings about “Neobanking”.

To receive an invitation to this event, kindly fill out the form linked in the comments. 

This is just the beginning of many exciting events planned by Design@Signzy.

Hope you can make it!

Signzy
#productmixer #fintech",82,1,4,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-04-25T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7188378586716823552,Image,,https://media.licdn.com/dms/image/v2/D5622AQEp2NRNCZHnGQ/feedshare-shrink_800/feedshare-shrink_800/0/1713788952440?e=1762992000&v=beta&t=P-a5u0zmffInlXB2GLFiHWaa9efOPCgG_XTrwdAtvIE,"The Indian crypto market is experiencing a boom.


Its projected revenue for 2024 is $343.5 million which is an impressive annual growth rate of nearly 8%. 

However, sophisticated fraudsters pose a significant challenge, creating a trust deficit within the industry.

So, how can crypto players navigate this exciting yet challenging landscape? 

Prioritising robust security measures like KYC/AML and data protection, is a given.

But RegTech offers an additional powerful arsenal of tools to combat fraud:

1. Blockchain analysis to track suspicious transactions
2. Transaction monitoring to detect money laundering
3. Biometric authentication for secure user verification
4. Behavioural analytics to identify potential fraudsters
5. Smart contract auditing to ensure secure transactions

India's crypto industry is on a transformative journey. 

I wrote a more detailed piece for Financial Express on “How can crypto exchange regain government trust”, I’ve linked the article in the comments.

Please give it a read 🙂

#cryptoindustry #India #dataprotection",35,2,3,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-04-23T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7187653780211994624,Image,,https://media.licdn.com/dms/image/v2/D5622AQEVCvfBAC5leg/feedshare-shrink_800/feedshare-shrink_800/0/1713622573492?e=1762992000&v=beta&t=XEmpaG0ok7mCmhuHKVsiPxiH_DWdhFMHcMTMj3ZXxtY,"A PWC report highlights:


1. Over 87% of Indian companies plan to implement GenAI for cybersecurity within a year.
2. Over 90% of Indian companies believe GenAI will enable them to explore new ventures and drive employee productivity.

I recently authored a piece for Economic Times - BFSI about how Generative AI will revolutionise Banking. (it’s pinned in the comments)

Banks today face a number of challenges:
→ The need to combat fraud while providing transparent digital experiences
→ A continually evolving digital landscape
→ Increasing regulatory requirements
→ Economic downturns

Generative AI will (and is) providing solutions to these challenges across five key areas:

1. Regulatory Compliance: Automating compliance checks.

2. Credit Risk Modelling: Predicting creditworthiness more accurately.

3. Financial Crimes Detection: Analysing massive datasets to identify suspicious anomalies.

4. Data Analytics: Uncovering hidden patterns in data for personalised products and services.

5. Cyber Risk Management: Strengthening cyber risk management by continuously monitoring network traffic, detecting fraud, and identifying potential security breaches in real-time.

This transition to an AI-driven landscape in banks and capital markets is going to be foundational, setting a new era in finance.

It’s time to embrace it 🙂

#Banking #GenAI",84,13,6,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-04-21T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7186929023883665408,Image,,https://media.licdn.com/dms/image/v2/D5622AQGAtfehjlV_6Q/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1713448167575?e=1762992000&v=beta&t=e91mYnLJfhRcWTQ1a-KK3h87tPaBWJKQU_6Wkj8_lQA,"Yet another step towards building a secure digital payments infrastructure in India.


Three days ago, the Reserve Bank of India (RBI) issued guidelines to strengthen regulations for Payment Aggregators (PAs).

These directions cover the following key points:

1. Data storage: From August 2025, only card issuers and networks can store card transaction data. Others must delete all stored data and can only keep the last four digits and issuer name for tracking purposes.

These moves significantly reduce the risk of data breaches and protect consumers' financial information.

2. Net worth requirements: Non-bank PA-Ps need a minimum net worth of Rs 15 crore to apply for authorization and Rs 25 crore by March 2028. Non-compliant existing PA-Ps must cease operations by July 2025 or their bank accounts will be closed by October 2025.

This not only protects consumers but also fosters a level playing field within the industry.

3. Authorization: PA-P companies need to inform the RBI within 60 days if they want to seek authorization. Existing players must apply by May 2025.

4. Merchant monitoring: PAs must continuously monitor merchants' transactions, emphasise stricter merchant onboarding procedures, set risk-based payment limits, and identify potential risks early.

In my opinion, such clear guidelines only boost the PA ecosystem, promote ethical practices, and ultimately enhance digital trust.

#RBI #digitalpayment #paymentaggregators",266,7,22,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-04-19T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7186204232134373377,Document,,,"The RBI circular on Key Facts Statement (KFS) for Loans & Advances released on 15th April.

It is a positive step towards improving transparency and consumer protection in the Indian loan market.

It highlights 4 important themes:

1. Increased transparency in loan terms for borrowers
2. Easier comparison of loan offers from different lenders
3. Empowers borrowers to make informed financial decisions
4. Reduced information asymmetry between borrowers and lenders

It mandates that Regular Entities (REs) provide a standardised Key Facts Statement (KFS) to borrowers, which will include:

1. Important information about the loan, such as the interest rate, fees, and APR. 

This will make it easier for borrowers to understand the true cost of the loan and compare different offers from different lenders.

2. The circular requires that the KFS be written in a language that the borrower understands. 

This will help to ensure that borrowers are not disadvantaged by a lack of financial literacy.

This is yet another welcoming step by the RBI because it empowers borrowers, fostering a more responsible and inclusive lending environment in India.

#RBI #KFS",34,3,1,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-04-17T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7185479471938912256,Text,,,"We have launched our contract execution and management platform Contract360.

Kudos to Manish Bharvey for leading the way here.

It helps businesses completely automate the end to end lifecycle of contract execution.

If you are someone looking to automate your contract execution or move to a new and more advanced solution, please speak to us.",37,3,0,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-04-15T00:00:00.000Z,https://www.linkedin.com/feed/update/urn:li:activity:7183731909250723840/,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7184392301996093441,Image,,https://media.licdn.com/dms/image/v2/D5622AQEXvEXCbajugA/feedshare-shrink_800/feedshare-shrink_800/0/1712827860111?e=1762992000&v=beta&t=rYCW5tVXCi2ZE01kZOx8HIFmbhF0XFlXXFB7TN2YUHE,"This week, I spoke at the AWS Fintech Forum 2024 


It was an interesting discussion with Abhishek Arun, Rajat Deshpande, Rohit Taneja, and Sheshanth Bhambore about how Indian SAAS companies are revolutionising the fintech landscape.

We discussed how Indian SaaS solutions are driving growth by:

1. Enhancing accessibility: 

Bridging the gap for the underbanked population through mobile solutions and digital payments.

2. Streamlining processes: 

Cloud-based SaaS platforms making financial services faster, more efficient, and cost-effective.

3. Personalising experiences: 

AI and data analytics are being leveraged to provide tailored financial products and services.

Indeed, the Indian SaaS companies hold the potential to revolutionise not just the domestic market, but the global fintech scene as well.

{India boasts the world's highest Fintech adoption rate at 87%, surpassing the global average of 64%.}

We at Signzy are committed to playing our part in this revolution.

#AWS #FintechForum",144,4,2,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-04-12T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7181493190846242817,Image,,https://media.licdn.com/dms/image/v2/D5622AQGqu34mQdjeqg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1712168084543?e=1762992000&v=beta&t=7MvsHLHsHZGjhNwHEALbQYZVTL_aPN6rw9AFka15vfA,"AI thrives on data, but most of it currently comes from the West. 


Historically, India has relied heavily on oral traditions (such as Shruti) for knowledge transfer.

This meant that knowledge, wisdom, and cultural values were passed down through generations via spoken word rather than through written texts. 

As a nation, we need a structured effort towards:

1. Identifying and Prioritise Our Data Sources:
A national task force should be created to identify key indigenous data sources, including historical texts, cultural artefacts, traditional knowledge systems, linguistic diversity, and behavioural patterns.

2. Digitization and Structuring of Data:
To digitise and structure indigenous data, academic institutions, libraries, and cultural organisations should collaborate actively.

3. Conversion into Machine-Readable Formats:
Use OCR to convert analog sources into digital formats.

4. Data Annotation and Enrichment:
Utilise linguists, historians, and subject matter experts for annotating and enriching the digitised data.

5. Development of Indian NLP Models:
Establish research partnerships between academic institutions, industry, and government agencies to develop NLP models trained on multilingual Indian corpora.

6. Constant Community Feedback:
Gather feedback from local communities, practitioners, and policymakers to ensure the solutions align with the preferences of diverse communities. 

While documentation may not have been our forte, we have a rich diversity of experiences waiting to be digitised.

The rise of data platforms like Databricks who are powering Ola’s Krutrim is a positive sign. 

This collaboration not only underscores our capability but also signals a shift towards leveraging indigenous data for innovation.

What do you think?

#AI #DataDigitization",52,4,3,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-04-04T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7180406074506686464,Image,,https://media.licdn.com/dms/image/v2/D5622AQFfufmR_XvZGw/feedshare-shrink_800/feedshare-shrink_800/0/1711724874154?e=1762992000&v=beta&t=2ffCtOVx-7AWPMVb2jE9jWReFKujXiWj44ABfP8cKPY,"Growing up, all of us have had that one “Dream Car” we always wanted to buy or rent on our travels.

Ranging from the usual red sporty Ferraris and Lamborghinis, to the luxury Mercedes or BMWs.

But for most of us, these cars remain parked in our dreams.

Prorata is trying to change this.

They are making premium, luxury, and off-roading vehicles accessible at incredibly affordable prices.

Seeing them on Shark Tank Season 3 last week was a proud moment for me.

Sanjeev Jain is a friend, and I've seen firsthand how his journey has progressed.

When we first met, understanding their transparent approach to addressing aspiration convinced me that they were on to something big. As an advisor to Prorata and Sanjeev, I'm particularly proud of their accomplishments.

They have an impressive lineup of vehicles such as the Mahindra Thar, XUV 700, Toyota Hycross, Audi Q5, Jeep Wrangler, Range Rover Defender, Mercedes GLC, etc.

And their seamless mobile application simplifies the entire process of owning your dream ride.

Garnering backing from Anupam Mittal and Peyush Bansal is a great milestone in your journey, team Prorata. Keep up the great work!

I’d recommend everyone watch their pitch in case you missed it; it is linked in the comments.

#sharktankIndia",123,3,1,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-04-01T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7178956559027240962,Image,,https://media.licdn.com/dms/image/v2/D5622AQHo2mDqX_YcRA/feedshare-shrink_800/feedshare-shrink_800/0/1711557795554?e=1762992000&v=beta&t=lEw9PdgtTvr0rkJiFkopZOySgyzeudAhUipH9oTTyVc,"I think the Reserve Bank of India (RBI) is walking a tightrope.


Here’s what I mean: 

On one hand, it is responsible for safeguarding consumers and maintaining financial stability. 

On the other hand, it also needs to embrace new technologies to foster innovation.

With regards to the same, I published an article for ETBFSI, discussing how the recent RBI's decisions can be both right and wrong simultaneously.

The RBI, as India's central banking authority, shoulders immense responsibility in steering the country's economic course. 

Its decisions resound across sectors, impacting businesses, consumers, and investors alike. 

However, the effectiveness of its policies isn't always straightforward.

While certain measures may align with broader economic objectives, they might inadvertently hinder growth or overlook sector-specific nuances. 

Recognizing this complexity is essential for stakeholders navigating India's financial landscape.

Additionally, a well-calibrated regulatory framework can achieve both objectives - ensuring consumer protection without stifling the growth of new financial products and services.

I discuss more about this in detail in my article (link pinned in the comments). 

Do give it a read and let me know what you think.

Signzy
#RBI #financialstability #economicpolicy",125,3,2,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-03-28T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7178231694892695552,Image,,https://media.licdn.com/dms/image/v2/D5622AQEHkDLVuIElZg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1711299257925?e=1762992000&v=beta&t=6LTRpicZbhCjIc8WHySWQKB8q4PPRFOw3tdwg4dbsgs,"We all know how impressive Artificial Intelligence (AI) can be, but it is also being used for malicious purposes i.e. deepfake technology.

According to a report, there has been a significant 10x increase in the number of deepfakes detected globally across all industries from 2022 to 2023. 

There were notable regional differences with deepfake surges in North America (1740%), APAC (1530%), Europe (780%), MEA (450%) and Latin America (410%).

Even prominent figures like Ratan Tata, Sachin Tendulkar, Narayan Murthy, Priyanka Chopra, Alia Bhatt, Virat Kohli, etc haven't been spared and were the victims of deepfake videos. 

Fraudsters are creating deepfake videos to impersonate celebrities and trick people into investing money.

This alarming trend not only raises questions about privacy and digital security but also about the potential misuse of such technology. 

We must implement robust cybersecurity measures like biometrics and multiple authentication methods as well as advocate for stricter regulations to combat this growing threat.

P.S. I discussed more about the same in a recent article by Livemint (link pinned in the comments). Do give it a read and let me know what you think.

Signzy
#deepfakes #AI #cybersecurity",113,5,5,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-03-26T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7176782152104116226,Image,,https://media.licdn.com/dms/image/v2/D5622AQEmwcVOJLhOUg/feedshare-shrink_800/feedshare-shrink_800/0/1710948222523?e=1762992000&v=beta&t=H9-CD4iDW7iOgerLDPpPIDJTjwR359B8N7D0HWneDns,"When we think about KYC, the main pain point that seems like a deal breaker is the lengthy process; for both businesses and users.

It was even reported in 2023 that 48% of financial institutions (FIs) lost a client to inefficient onboarding (article link in comments).

Hence, to reduce the back and forth for all the stakeholders, Signzy has launched One-Touch KYC.

One-Touch KYC promises to make the entire process faster, easier, and more secure to onboard users from around the world.

Signzy's user-friendly interface and robust fraud detection features ensure a seamless experience for both businesses and their customers.

Our innovative solution promises:

→ Faster turnaround time
→ Reduced friction for users 
→ Enhanced security and compliance

To read the detailed article on the launch, visit the link pinned in the comments. 

#KYC #financialinstitutions #frauddetection",88,4,5,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-03-22T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7175694975869857792,Image,,https://media.licdn.com/dms/image/v2/D5622AQGaUEfhncYnGg/feedshare-shrink_800/feedshare-shrink_800/0/1710758204572?e=1762992000&v=beta&t=agoWXjYd3qtGOb2nIZ2aywWYNKXx1RfWDDVYijOuPPk,"As someone deeply ingrained in the startup ecosystem, I couldn't be more excited about this latest initiative by someone I know so closely.

Vikram Chachra was one of our earliest backers and investors at Signzy.

Being the brilliant mind he is, he is at it again, but this time with something even more innovative!

Vikram's latest venture (8i Ventures) just launched the Origami program, aiming to help pre-seed startups secure funding between $250k and $2 million.

I have always admired Vikram's foresight and commitment to fostering innovation, and 'Origami' is yet another proof of his dedication to the startup community. 

Kudos to Vikram and the entire team at 8i Ventures for launching this incredible program! 

Can't wait to see the transformative impact it will have on the startup landscape.

To learn more about the initiative, visit the link in the comments. 

#startupecosystem #venturecapital #origamiprogram",108,5,6,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-03-19T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7174245435593633792,Image,,https://media.licdn.com/dms/image/v2/D4E22AQHp6Ma64Cz3fg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1710430452061?e=1762992000&v=beta&t=nocMC6pKphAJb_Vi_CIx1se5Jle48njHwnIwYIp98Fs,"The Reserve Bank of India (RBI) has recently announced quite a few initiatives to enhance the security and reach of digital payments in India.

Some of them being:
1) Introduction of Programmability and Offline Functionality in Central Bank Digital Currency (CBDC) Pilot
2) Enhance the security features of Aadhaar-payment Payment Systems (AePS)
3) Principle-based Framework for Authentication of Digital Payment Transactions

The introduction of an Aadhaar Enabled Payment System (AePS) for credit card and UPI transactions, is something I am personally excited about.

It would add an extra layer of security to these digital payment methods.

This enhanced security will be enforced by stricter onboarding procedures for AePS operators, requiring mandatory due diligence by banks.

This initiative is part of the RBI's broader plan to make digital payments safer and more convenient for everyone, which aligns with Signzy's mission of fostering a secure and reliable digital payments landscape.

You can read more about the 3 initiatives in Mint’s coverage linked in the comments

#RBI #DigitalPayments #CBDC",82,1,3,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-03-15T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7173158264887603200,Image,,https://media.licdn.com/dms/image/v2/D5622AQEiKEI7vD6iPQ/feedshare-shrink_800/feedshare-shrink_800/0/1710171244234?e=1762992000&v=beta&t=FrseR46rS8kX9e8Qc0fIU8qQxuZwU6r6u6IlNSGp3Zc,"India's Ministry of Electronics and Information Technology (MeitY) has announced a new mandate requiring approval for the deployment of AI and Generative AI models. 

This proactive step aims to ensure the ethical and responsible use of AI in the country by:

1) Mitigating potential risks like biases, misinformation, and manipulation and ensuring algorithms don't violate existing IT laws.

2) Encouraging platforms to label AI outputs and warn users of potential unreliability, maintaining transparency and user trust.

3) The requirement applies to all companies, fostering fair competition and adherence to the same standards.

While the specifics of the approval process are still emerging, this move positions India as a leader in responsible AI governance. 

It will be interesting to see how this approach balances innovation with ethical considerations and shapes the future of AI in India.

#MeitY #genai #responsibleai",81,5,7,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-03-12T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7171708751429709825,Image,,https://media.licdn.com/dms/image/v2/D5622AQET7vd_YnHaTg/feedshare-shrink_800/feedshare-shrink_800/0/1709822148297?e=1762992000&v=beta&t=bHkNf0DWEo_dFx6Vij-y-MUc1gCGXYNECGSD1nfUy0I,"Did you know, 1.1 million cyber fraud cases were registered in 2023 involving ₹7,488.6 crore?

Lately, many scams have revolved around OTP or QR Code fraud, making digital payment methods highly unsafe. 

The RBI is proposing a new approach that shifts the focus from specific methods to flexible principles.

This new framework empowers financial institutions (FIs) to leverage:
1) Biometrics
2) Contextual factors
3) Risk-based assessments

This means a smoother, more secure, and more trustworthy experience for everyone.

The new system could make digital payments faster, easier, and more reliable. 

Plus, it could help to boost trust in digital transactions, which is essential for wider adoption.

This focus on “outcomes over methods” could be a game-changer for the future of digital payments in India.

And, Signzy is at the forefront of this innovation.

We are all about making digital payments safe, secure, and convenient. 

We are already working on solutions that use biometrics and other advanced authentication methods that are more secure and user-friendly than OTPs.

We are excited to see how the RBI's new framework will develop and how we can be a part of making digital payments even better for everyone.

To learn more about this, you can read the entire coverage from ET (pinned in comments)

Lastly, what are your thoughts on the new authentication framework?

#Cyberfraud #RBI #DigitalPayments #Biometrics",137,1,5,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-03-08T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7170621553884213248,Image,,https://media.licdn.com/dms/image/v2/D5622AQHTe7nkn1-_Pg/feedshare-shrink_800/feedshare-shrink_800/0/1709566578490?e=1762992000&v=beta&t=6Dh7Yp5Tu-HZLRDXaET7ANIZnX-9rXwTpR67WH4Qzf4,"Double the love, double the joy: Moni Gupta and I welcomed our second child!


Our beautiful second child was born in February 2024 and our hearts are overflowing with love and gratitude.

While parenthood is always an incredible journey, welcoming a second child brings a unique set of emotions and experiences. 

This time around, there is a newfound sense of confidence and excitement, coupled with the joy of witnessing our daughter blossom into a caring elder sibling.

I am incredibly grateful for the love and support of my family, friends, and colleagues during this special time. 

Juggling parenthood with professional commitments can be challenging, but I am also excited about the new perspectives and experiences fatherhood will bring.

P.S. If you have any tips or advice for navigating the world of two children, I would love to know them in the comments below.

#parenthoodjourney #blessings",701,278,0,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-03-05T00:00:00.000Z,,2024-10-25
https://www.linkedin.com/feed/update/urn:li:activity:7168809617429397504,Document,,,"Just as a reminder - The Reserve Bank of India (RBI) has extended the deadline for Paytm Payments Bank customers and merchants from February 29th to March 15th, 2024


This extension aims to provide additional time for users to make alternative arrangements and minimise disruptions caused by ongoing non-compliance issues.

We’ve created an easy to digest guide in the carousel attached. 
 
To ensure a clear understanding of this transition, the RBI’s comprehensive FAQ section is linked in the comments.

#paytmpaymentsbank #rbi #regulatorycompliance",64,4,2,1yr,Post,Ankit Ratan,https://www.linkedin.com/in/ankitratan,https://www.linkedin.com/in/ankitratan,2025-10-25T10:37:00.000Z,,2024-02-29T00:00:00.000Z,,2024-10-25
